Comparing Examp_IS_2014 versus Examp_IS_2017 from example_IS_100largest.txt
Selecting top 100 clones from each.
SEED =  1223858334.

0.0	0.5	1.0	1.5	2.0
  17.18159	  22.24684	  35.23975	  64.36277	 119.00629
  19.18900	  27.03346	  48.64799	  99.85794	 196.48453
  18.81857	  25.98779	  45.86993	  95.67915	 201.32748
  17.63826	  23.57849	  39.46808	  77.16237	 151.59868
  18.41224	  23.50824	  34.15355	  53.30273	  83.49275
  20.47073	  27.76152	  45.26294	  82.51878	 149.92107
  18.51735	  23.99925	  38.10983	  70.70559	 134.41533
  17.82711	  21.25749	  27.65507	  39.55878	  60.54947
  18.49302	  22.70774	  30.56984	  44.48925	  67.62972
  18.57607	  22.81743	  32.25992	  52.51843	  91.40552
  17.70020	  23.41741	  37.20079	  64.82039	 111.33189
  20.47502	  24.54549	  33.22141	  50.82893	  82.59746
  18.79151	  25.96103	  45.36980	  92.30163	 187.19949
  18.97430	  26.07125	  47.25515	 101.60753	 212.27658
  19.32295	  28.20639	  54.82789	 122.45648	 256.06995
  17.04578	  19.31437	  24.79094	  37.79158	  64.85942
  18.47333	  23.63499	  37.58354	  71.51250	 141.29065
  17.45766	  20.76189	  26.22585	  35.07558	  49.62349
  18.27020	  24.45985	  42.63881	  87.98498	 176.90186
  18.34299	  23.84966	  36.92037	  64.65383	 116.11858
  18.54431	  26.68293	  53.95241	 134.71608	 330.25269
  17.47535	  20.46525	  26.93345	  40.27803	  64.79787
  19.38291	  26.49440	  44.55243	  85.09621	 161.57928
  18.58601	  23.32858	  32.71362	  49.92678	  79.58181
  19.34521	  29.21393	  61.22165	 151.64267	 355.52841
  16.83680	  20.51746	  29.33751	  48.87880	  86.82983
  17.99443	  23.10134	  36.39572	  66.38000	 122.77758
  18.58586	  25.05300	  43.74259	  90.50695	 185.95355
  18.34205	  20.66300	  24.39219	  30.97263	  42.55672
  16.61208	  19.65751	  27.11081	  44.76358	  81.65843
  18.14380	  23.09347	  34.77839	  58.88562	 100.84037
  18.11971	  25.60935	  49.15681	 110.59568	 233.10477
  17.13552	  22.60722	  38.32188	  79.11004	 169.91805
  17.08163	  21.00616	  31.18126	  56.11023	 109.69824
  17.29874	  21.86806	  31.63553	  49.80939	  79.95396
  18.12839	  24.87025	  43.24984	  86.72085	 171.36386
  17.85850	  22.38570	  33.46407	  57.87108	 103.90756
  17.66677	  21.46896	  29.62038	  46.07259	  76.46304
  17.45751	  20.70516	  27.24358	  39.88939	  62.59742
  17.29816	  20.37987	  26.77972	  40.15483	  67.22967
  17.49291	  22.79066	  37.06232	  70.95300	 139.49976
  17.24508	  20.21360	  25.61237	  35.55378	  53.60027
  18.46902	  23.37762	  36.60871	  68.36221	 132.18364
  16.91591	  21.61131	  31.84829	  52.03719	  88.17219
  19.17243	  21.64233	  25.25185	  31.58546	  42.74752
  17.74101	  21.95004	  31.13310	  49.48197	  82.72688
  19.61713	  30.19297	  65.85622	 168.63503	 392.74133
  18.15366	  23.71342	  40.21114	  82.11957	 166.91534
  17.98553	  22.20858	  31.44234	  49.59528	  81.25711
  17.25866	  20.91770	  28.26093	  42.93231	  70.93869
  17.24622	  19.51471	  23.97301	  33.51102	  52.37609
  17.62034	  22.38882	  33.94018	  59.24088	 108.93494
  19.56895	  29.00974	  58.60783	 139.73062	 314.28931
  17.65434	  21.82186	  31.81916	  53.89209	  95.90764
  16.87959	  19.33625	  23.74660	  32.76939	  50.90641
  17.60256	  21.80641	  32.21820	  54.43293	  93.68262
  18.61038	  25.40211	  42.82086	  80.18066	 143.45946
  17.44001	  20.17512	  26.06798	  39.40496	  67.22430
  17.69086	  21.97920	  32.15113	  54.36773	  97.19064
  18.58536	  25.09066	  42.63311	  82.94911	 157.70259
  17.91970	  24.55995	  42.90131	  86.55344	 169.95291
  17.41392	  24.06439	  43.85697	  96.14262	 210.45357
  17.57531	  21.35037	  29.40991	  45.19492	  71.91880
  17.45628	  21.42308	  30.13848	  47.28016	  76.73230
  18.86398	  24.48587	  37.42244	  62.65713	 104.10651
  18.04496	  19.24783	  21.91969	  28.66573	  43.10533
  17.50440	  22.70285	  35.90388	  65.27747	 119.47701
  17.86483	  21.89413	  31.07872	  49.77924	  83.44915
  15.99490	  17.11942	  18.70259	  21.46728	  26.33128
  17.61965	  23.26221	  38.61139	  74.28249	 141.01828
  16.68432	  19.39255	  23.70925	  31.33842	  45.33613
  17.86578	  23.70753	  38.41773	  70.91505	 133.35771
  18.82481	  25.18647	  41.78909	  77.76994	 139.44211
  18.43763	  24.68689	  39.76883	  73.20274	 138.85526
  18.08203	  21.62351	  31.19675	  54.45194	 102.76357
  17.26125	  19.69640	  26.52479	  43.98877	  81.35870
  16.92529	  18.40953	  21.15963	  26.98635	  38.32138
  21.21551	  26.50544	  38.19691	  61.43747	 100.70612
  18.01364	  20.81680	  26.13082	  36.18840	  54.00053
  18.75928	  22.73301	  29.91011	  42.89617	  65.37436
  17.41438	  21.61226	  31.16459	  51.63709	  92.30807
  16.69879	  20.86744	  30.63613	  51.49751	  90.31038
  17.14487	  20.80146	  31.99355	  63.99992	 141.74962
  18.59749	  23.58671	  33.90632	  52.60376	  82.79509
  18.11969	  23.07323	  34.48462	  57.67813	  98.20399
  18.73679	  25.42070	  44.36459	  89.72471	 176.08258
  20.71131	  31.45004	  63.39499	 147.23328	 330.01526
  17.76253	  21.65048	  29.83074	  46.05183	  75.24898
  18.01691	  23.62110	  38.52634	  73.97364	 145.22797
  16.52901	  18.79704	  23.43415	  32.47850	  48.26974
  18.93035	  26.80385	  51.44563	 118.44782	 261.83105
  18.48763	  24.34755	  40.72820	  79.51056	 152.38904
  18.11239	  21.59299	  28.34100	  41.68571	  66.72709
  20.11114	  30.66819	  61.92232	 137.19568	 275.43112
  20.03230	  25.73681	  39.17922	  68.00681	 120.67672
  17.90417	  22.95109	  35.34208	  60.86683	 104.83230
  18.56312	  26.59359	  51.69642	 118.84259	 258.75449
  18.90093	  24.96106	  39.75777	  72.56143	 135.15126
  20.45537	  27.38299	  46.76114	  94.60452	 190.51326
  18.07157	  24.55183	  42.39625	  86.06317	 173.12340
  18.99113	  24.73625	  39.72035	  76.03595	 150.85152
  17.47380	  20.33444	  27.18988	  42.88660	  74.42869
  18.10341	  21.29289	  26.37156	  35.68225	  54.17522
  18.18797	  22.46051	  33.12916	  56.59069	  99.01167
